基金代號,基金統編,基金簡稱,基金全稱,基金規模（萬）,投信公司,年度,季別,股票簡稱,股票簡稱,股票代號,公司統編,持股比率,持股價值（萬）,ESG ETF,ESG 說明,ESG 標的,企業全稱,排碳大戶,企業 24 年總燃煤量,企業 23 年溫盤量,企業 23 年營收,企業 23 年碳強度,排碳大戶加權平均碳強度 WACI,行業大類,有達到再生能源建置義務,有中期目標
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,台泥,台泥,1101,11913502,0.4%,"$33,971.24",,,,台灣水泥股份有限公司,TRUE,"466,089","3,643,800","109,314,335,000",33,,水泥業,TRUE,FALSE
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,統一,統一,1216,73251209,0.9%,"$80,458.20",,,,統一企業股份有限公司,TRUE,,"77,562","581,102,935,000",0,,食品業,FALSE,TRUE
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,台塑,台塑,1301,75708007,0.3%,"$29,501.34",,,,台灣塑膠工業股份有限公司,TRUE,"1,180,546","8,130,027","199,138,777,000",41,,石化業,,TRUE
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,南亞,南亞,1303,75370905,0.3%,"$26,819.40",,,,南亞塑膠工業股份有限公司,TRUE,"319,759","3,752,539","259,755,344,000",14,,石化業,TRUE,TRUE
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,中鋼,中鋼,2002,30414175,0.5%,"$42,911.04",,,,中國鋼鐵股份有限公司,TRUE,,"18,066,406","363,326,498,000",50,,鋼鐵業,FALSE,TRUE
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,和泰車,和泰車,2207,03251108,0.4%,"$31,289.30",,,,和泰汽車股份有限公司,,,,"279,477,274,000",0
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,長榮,長榮,2603,11337775,0.5%,"$43,805.02",,,,長榮海運股份有限公司,,,,"276,714,825,000",0
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,陽明,陽明,2609,04200199,0.3%,"$25,031.44",,,,陽明海運股份有限公司,,,,"140,623,713,000",0
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,萬海,萬海,2615,11395000,0.3%,"$25,031.44",,,,萬海航運股份有限公司,,,,"100,220,040,000",0
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,華南金,華南金,2880,70826764,0.6%,"$50,062.88",,,,華南金融控股股份有限公司
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,富邦金,富邦金,2881,03374805,1.6%,"$143,036.80",,,,富邦金融控股股份有限公司
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,國泰金,國泰金,2882,70827406,1.3%,"$118,005.36",,,,國泰金融控股股份有限公司
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,凱基金,凱基金,2883,70827383,0.5%,"$47,380.94",,,,凱基金融控股股份有限公司
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,玉山金,玉山金,2884,70796305,1.1%,"$100,125.76",,,,玉山金融控股股份有限公司
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,元大金,元大金,2885,70796749,0.8%,"$73,306.36",,,,元大金融控股股份有限公司
0050,98764389,元大台灣50,元大台灣卓越50證券投資信託基金,"$8,939,800",元大證券投資信託股份有限公司,114,2,兆豐金,兆豐金,2886,70796754,1.1%,"$97,443.82",,,,兆豐金融控股股份有限公司
